ID,Education,Marital_Status,Income,Dt_Customer,Wine,Fruit,Meat,Fish,Sweet,Gold,Discount_Purchase,Web_Purchase,Catalog_Purchase,Store_Purchase,Web_Visit,Campaign3,Campaign4,Campaign5,Campaign1,Campaign2,Complain,Latest_Campaign,Day_Join,Month_Join,Year_Join,Income Category,Generation,Family_Size,T_AmountSpent,T_Purchase,T_AcceptedCampaign
3025,Undergraduate,Unmarried,49967.0,2013-07-08,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,8,7,2013,Middle,Baby Boomer,2,306,12,0
9283,Undergraduate,Unmarried,60199.0,2013-09-12,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,12,9,2013,Middle,Gen X,4,18,3,0
9970,Undergraduate,Married,55375.0,2013-10-17,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,17,10,2013,Middle,Gen X,3,162,8,0
2730,Undergraduate,Unmarried,80317.0,2013-08-20,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,20,8,2013,High,Baby Boomer,1,1231,17,0
2795,Postgraduate,Unmarried,30523.0,2013-07-01,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,1,7,2013,Low,Baby Boomer,4,13,3,0
9260,Postgraduate,Married,70356.0,2012-11-05,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,5,11,2012,Middle,Pre Baby Boomer,2,1706,25,0
8182,Undergraduate,Married,23228.0,2014-01-05,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,5,1,2014,Low,Millennial,3,121,7,0
10095,Postgraduate,Unmarried,74165.0,2013-05-01,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,1,5,2013,Middle,Gen X,1,1293,19,0
4370,Undergraduate,Married,43482.0,2013-11-13,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,13,11,2013,Middle,Gen X,5,88,6,0
10573,Undergraduate,Unmarried,62551.0,2013-11-18,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,18,11,2013,Middle,Baby Boomer,1,421,17,1
3712,Undergraduate,Unmarried,52332.0,2013-08-28,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,28,8,2013,Middle,Baby Boomer,1,259,11,1
6637,Undergraduate,Unmarried,66951.0,2013-11-02,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,2,11,2013,Middle,Millennial,1,1117,14,0
3152,Undergraduate,Married,26091.0,2014-02-25,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,25,2,2014,Low,Baby Boomer,4,89,6,0
5610,Undergraduate,Married,33456.0,2014-04-21,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,21,4,2014,Low,Gen X,4,36,4,0
6460,Undergraduate,Married,28718.0,2013-07-13,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,13,7,2013,Low,Millennial,3,57,5,0
1349,Undergraduate,Married,50447.0,2014-04-21,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,21,4,2014,Middle,Gen X,4,148,7,0
1880,Postgraduate,Married,53537.0,2014-01-30,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,30,1,2014,Middle,Baby Boomer,4,93,6,0
641,Undergraduate,Unmarried,52074.0,2014-04-04,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,4,4,2014,Middle,Gen X,2,119,6,1
8717,Postgraduate,Married,80427.0,2012-09-12,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,12,9,2012,High,Gen X,3,1835,27,0
10314,Postgraduate,Married,83837.0,2012-12-16,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,16,12,2012,High,Baby Boomer,2,1318,24,3
10854,Postgraduate,Married,38853.0,2014-05-23,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,23,5,2014,Low,Gen X,4,45,5,0
10492,Undergraduate,Married,38285.0,2014-06-24,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,24,6,2014,Low,Baby Boomer,5,10,3,0
6935,Postgraduate,Married,78497.0,2013-12-01,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,1,12,2013,Middle,Baby Boomer,2,978,24,1
7698,Postgraduate,Married,51650.0,2014-05-11,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,11,5,2014,Middle,Gen X,3,191,9,0
3559,Postgraduate,Married,16248.0,2014-05-10,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,10,5,2014,Low,Millennial,3,57,6,0
10562,Postgraduate,Married,66835.0,2013-09-28,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,28,9,2013,Middle,Baby Boomer,2,1033,23,0
10796,Postgraduate,Married,30477.0,2014-01-22,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,22,1,2014,Low,Millennial,3,66,5,0
2563,Basic,Married,28249.0,2014-06-15,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,15,6,2014,Low,Baby Boomer,2,43,5,0
3518,Undergraduate,Married,25271.0,2012-12-05,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,5,12,2012,Low,Millennial,3,50,4,0
5823,Postgraduate,Unmarried,32303.0,2014-03-08,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,8,3,2014,Low,Gen X,2,39,5,0
3934,Undergraduate,Married,61286.0,2013-08-02,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,2,8,2013,Middle,Gen X,3,608,16,0
6982,Undergraduate,Married,74068.0,2013-03-19,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,19,3,2013,Middle,Gen X,2,1581,23,0
6431,Postgraduate,Married,45759.0,2013-02-23,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,23,2,2013,Middle,Baby Boomer,4,68,5,0
9733,Basic,Married,24882.0,2012-09-09,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,9,9,2012,Low,Gen X,3,80,4,1
5602,Postgraduate,Married,66973.0,2013-05-17,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,17,5,2013,Middle,Millennial,2,1282,27,0
7829,Postgraduate,Unmarried,36640.0,2013-09-26,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,0,26,9,2013,Low,Gen X,2,65,5,0
1324,Undergraduate,Married,38872.0,2013-05-30,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,30,5,2013,Low,Millennial,3,91,6,0
326,Undergraduate,Married,51148.0,2013-02-18,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,18,2,2013,Middle,Gen X,4,315,12,0
7224,Undergraduate,Married,31353.0,2013-12-29,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,29,12,2013,Low,Gen X,4,31,4,0
6999,Postgraduate,Married,69661.0,2014-05-13,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,13,5,2014,Middle,Gen X,2,834,22,0
9938,Undergraduate,Married,80067.0,2013-09-19,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,19,9,2013,High,Baby Boomer,2,1600,16,1
6422,Undergraduate,Married,86718.0,2013-01-17,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,17,1,2013,High,Baby Boomer,2,1270,16,0
3182,Postgraduate,Unmarried,46854.0,2014-03-31,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,31,3,2014,Middle,Gen X,3,263,9,2
7300,Undergraduate,Unmarried,69142.0,2014-06-29,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,29,6,2014,Middle,Baby Boomer,2,535,16,1
10424,Undergraduate,Unmarried,75922.0,2013-12-09,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,9,12,2013,Middle,Gen X,1,1295,17,0
8727,Undergraduate,Unmarried,63693.0,2013-10-14,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,14,10,2013,Middle,Gen X,2,1150,26,0
2798,Postgraduate,Married,102160.0,2012-11-02,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,2,11,2012,High,Gen X,2,1240,26,4
1030,Postgraduate,Unmarried,40637.0,2013-07-17,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,17,7,2013,Middle,Gen X,3,38,4,0
624,Postgraduate,Unmarried,18890.0,2012-11-10,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,10,11,2012,Low,Millennial,1,35,3,2
5176,Undergraduate,Married,29604.0,2013-12-08,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,8,12,2013,Low,Millennial,3,53,4,1
5552,Postgraduate,Unmarried,48721.0,2013-05-13,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,13,5,2013,Middle,Baby Boomer,3,293,11,0
868,Undergraduate,Married,44794.0,2014-06-08,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,8,6,2014,Middle,Gen X,3,65,5,0
380,Undergraduate,Unmarried,64497.0,2012-09-10,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,10,9,2012,Middle,Baby Boomer,2,1804,24,2
2677,Undergraduate,Married,46097.0,2013-03-31,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,31,3,2013,Middle,Baby Boomer,3,241,10,0
6521,Undergraduate,Married,77972.0,2014-03-18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,18,3,2014,Middle,Baby Boomer,2,1101,19,0
6927,Postgraduate,Married,44377.0,2012-10-05,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,5,10,2012,Middle,Gen X,4,264,11,0
2877,Postgraduate,Married,46014.0,2013-01-21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,21,1,2013,Middle,Gen X,4,541,16,0
0,Undergraduate,Married,70951.0,2013-05-04,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,4,5,2013,Middle,Millennial,2,1198,16,0
1584,Undergraduate,Married,41443.0,2014-04-01,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,1,4,2014,Middle,Gen X,3,482,14,0
7264,Postgraduate,Unmarried,52195.0,2014-05-12,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,12,5,2014,Middle,Gen X,4,17,3,0
6274,Postgraduate,Married,83790.0,2013-11-15,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,15,11,2013,High,Baby Boomer,2,1615,24,2
1377,Postgraduate,Unmarried,44551.0,2013-08-31,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,31,8,2013,Middle,Baby Boomer,2,285,10,0
454,Undergraduate,Married,69508.0,2012-11-14,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,14,11,2012,Middle,Gen X,3,1135,26,0
1755,Postgraduate,Married,45204.0,2014-04-11,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,11,4,2014,Middle,Millennial,3,114,6,0
2075,Undergraduate,Married,72460.0,2013-11-14,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,14,11,2013,Middle,Gen X,2,1047,15,0
4785,Postgraduate,Married,77622.0,2014-04-14,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,14,4,2014,Middle,Gen X,4,714,20,0
9076,Postgraduate,Married,30732.0,2013-01-05,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,5,1,2013,Low,Gen X,3,185,9,0
7079,Undergraduate,Unmarried,63887.0,2012-09-08,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,8,9,2012,Middle,Baby Boomer,2,1245,27,0
4653,Undergraduate,Married,42011.0,2013-03-26,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,26,3,2013,Middle,Gen X,3,189,8,0
7375,Undergraduate,Married,51369.0,2012-10-25,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,25,10,2012,Middle,Gen X,3,576,14,0
709,Undergraduate,Unmarried,51537.0,2012-12-09,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,9,12,2012,Middle,Baby Boomer,2,1103,15,0
460,Postgraduate,Married,79930.0,2012-08-08,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,8,8,2012,Middle,Gen X,2,1753,16,0
3726,Postgraduate,Married,34320.0,2014-02-16,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,16,2,2014,Low,Millennial,3,17,3,0
6798,Undergraduate,Unmarried,37070.0,2013-03-20,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,20,3,2013,Low,Gen X,3,433,14,1
5341,Postgraduate,Unmarried,81975.0,2013-01-05,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,5,1,2013,High,Baby Boomer,2,1588,13,1
1606,Undergraduate,Married,38590.0,2013-05-15,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,15,5,2013,Low,Gen X,3,22,3,0
9617,Undergraduate,Unmarried,15033.0,2014-04-16,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,16,4,2014,Low,Baby Boomer,1,19,4,0
3233,Postgraduate,Married,62745.0,2013-03-23,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,23,3,2013,Middle,Gen X,3,1117,26,0
89,Postgraduate,Married,22212.0,2013-12-09,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,9,12,2013,Low,Gen X,3,69,6,0
2936,Postgraduate,Married,23661.0,2013-12-04,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,4,12,2013,Low,Millennial,3,23,4,0
9449,Postgraduate,Unmarried,79761.0,2013-10-04,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,4,10,2013,Middle,Baby Boomer,2,605,18,0
7297,Undergraduate,Unmarried,7500.0,2013-12-26,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,26,12,2013,Low,Gen X,2,57,7,0
11004,Postgraduate,Unmarried,60182.0,2014-05-17,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,17,5,2014,Middle,Gen X,2,22,3,0
313,Undergraduate,Unmarried,73455.0,2013-10-28,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,28,10,2013,Middle,Gen X,1,2088,21,1
9940,Undergraduate,Married,64961.0,2012-12-23,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,23,12,2012,Middle,Baby Boomer,3,1009,14,0
10735,Undergraduate,Unmarried,22804.0,2013-07-31,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,31,7,2013,Low,Gen X,2,26,4,0
9529,Undergraduate,Married,73687.0,2013-11-28,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,28,11,2013,Middle,Millennial,2,1627,21,2
6439,Undergraduate,Married,61074.0,2012-08-17,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,17,8,2012,Middle,Baby Boomer,3,1102,24,0
7411,Postgraduate,Married,31686.0,2014-06-05,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,5,6,2014,Low,Baby Boomer,4,17,4,0
2176,Undergraduate,Married,80134.0,2013-05-20,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,20,5,2013,High,Gen X,3,1690,14,4
9265,Undergraduate,Married,75027.0,2013-01-09,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,9,1,2013,Middle,Baby Boomer,3,1390,19,0
8867,Postgraduate,Married,67546.0,2012-08-31,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,31,8,2012,Middle,Millennial,2,2126,19,0
8932,Postgraduate,Married,65176.0,2012-10-29,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,29,10,2012,Middle,Gen X,3,1531,21,0
10236,Postgraduate,Unmarried,31160.0,2013-09-16,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,16,9,2013,Low,Gen X,2,64,5,0
6340,Undergraduate,Unmarried,29938.0,2013-10-27,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,27,10,2013,Low,Millennial,2,26,4,0
10089,Undergraduate,Unmarried,102692.0,2013-04-05,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,5,4,2013,High,Gen X,1,1112,28,5
2227,Postgraduate,Married,26490.0,2012-09-22,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,22,9,2012,Low,Baby Boomer,2,210,9,0
10992,Undergraduate,Married,75702.0,2012-08-29,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,29,8,2012,Middle,Gen X,4,1148,21,0
5304,Postgraduate,Unmarried,30899.0,2012-10-13,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,13,10,2012,Low,Gen X,2,33,4,0
309,Postgraduate,Married,63342.0,2012-10-16,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,16,10,2012,Middle,Baby Boomer,3,1101,16,1
3406,Undergraduate,Unmarried,45989.0,2012-10-22,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,22,10,2012,Middle,Baby Boomer,2,322,12,0
2661,Undergraduate,Unmarried,18701.0,2013-06-04,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,4,6,2013,Low,Baby Boomer,3,44,6,0
3153,Postgraduate,Unmarried,40737.0,2013-12-08,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,8,12,2013,Middle,Baby Boomer,4,17,3,0
10264,Undergraduate,Unmarried,15287.0,2012-10-10,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,10,10,2012,Low,Gen X,2,31,4,2
1184,Postgraduate,Unmarried,69674.0,2013-05-22,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,22,5,2013,Middle,Gen X,3,845,22,0
4200,Postgraduate,Married,44159.0,2014-06-17,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,17,6,2014,Middle,Gen X,3,275,11,0
9396,Postgraduate,Married,37717.0,2012-11-23,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,23,11,2012,Low,Gen X,3,25,3,0
2387,Postgraduate,Married,43776.0,2013-02-03,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,3,2,2013,Middle,Baby Boomer,4,275,11,1
6690,Postgraduate,Married,38179.0,2013-03-14,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,14,3,2013,Low,Gen X,4,90,7,0
1225,Undergraduate,Married,80124.0,2014-06-26,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,26,6,2014,High,Baby Boomer,2,1495,18,1
9703,Postgraduate,Married,38097.0,2012-10-15,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,15,10,2012,Low,Gen X,4,184,7,2
291,Undergraduate,Married,72940.0,2013-06-19,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,19,6,2013,Middle,Gen X,2,981,12,0
4557,Undergraduate,Married,22070.0,2013-10-04,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,4,10,2013,Low,Gen X,3,67,6,0
2379,Undergraduate,Unmarried,69267.0,2012-09-22,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,22,9,2012,Middle,Baby Boomer,1,1635,12,1
5726,Postgraduate,Unmarried,31788.0,2014-03-20,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,20,3,2014,Low,Millennial,2,60,7,0
3066,Postgraduate,Married,61905.0,2014-02-04,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,4,2,2014,Middle,Gen X,3,231,10,0
6336,Undergraduate,Married,29315.0,2014-04-06,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,6,4,2014,Low,Baby Boomer,4,48,6,0
10967,Undergraduate,Unmarried,33378.0,2013-02-06,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,6,2,2013,Low,Baby Boomer,3,99,6,0
2304,Postgraduate,Married,66313.0,2013-09-16,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,16,9,2013,Middle,Baby Boomer,3,770,21,0
3445,Undergraduate,Unmarried,60714.0,2013-01-17,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,17,1,2013,Middle,Baby Boomer,1,957,21,1
7828,Postgraduate,Married,77882.0,2014-04-30,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,30,4,2014,Middle,Millennial,2,818,11,0
3762,Postgraduate,Unmarried,69867.0,2013-04-02,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,2,4,2013,Middle,Millennial,1,925,16,2
4391,Postgraduate,Unmarried,63841.0,2013-04-21,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,21,4,2013,Middle,Gen X,2,908,21,0
4669,Basic,Married,24480.0,2013-02-11,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,11,2,2013,Low,Millennial,3,102,7,0
10144,Undergraduate,Married,51369.0,2012-10-25,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,25,10,2012,Middle,Gen X,3,576,14,0
8652,Undergraduate,Married,37760.0,2012-08-31,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,31,8,2012,Low,Baby Boomer,2,317,11,0
1672,Postgraduate,Married,65640.0,2014-03-01,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,1,3,2014,Middle,Gen X,3,461,14,0
8962,Postgraduate,Married,44319.0,2014-04-17,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,17,4,2014,Middle,Gen X,4,37,5,0
9974,Undergraduate,Married,30631.0,2013-07-12,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,12,7,2013,Low,Gen X,3,70,6,0
10983,Undergraduate,Married,75278.0,2013-01-29,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,29,1,2013,Middle,Baby Boomer,2,930,22,0
8148,Postgraduate,Married,50898.0,2013-01-08,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,8,1,2013,Middle,Baby Boomer,4,859,20,0
10102,Undergraduate,Unmarried,79946.0,2014-05-12,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,12,5,2014,Middle,Gen X,1,1478,21,0
4697,Postgraduate,Unmarried,35416.0,2013-06-13,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,13,6,2013,Low,Baby Boomer,1,390,13,0
9262,Postgraduate,Married,32414.0,2013-07-04,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,4,7,2013,Low,Millennial,2,52,4,1
7254,Undergraduate,Married,38361.0,2013-12-27,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,27,12,2013,Low,Gen X,3,137,7,0
4543,Undergraduate,Married,82497.0,2012-10-31,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,31,10,2012,High,Gen X,2,1919,18,1
4927,Undergraduate,Married,16626.0,2014-01-15,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,15,1,2014,Low,Gen X,4,68,6,0
10451,Undergraduate,Married,29672.0,2013-03-12,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,12,3,2013,Low,Gen X,4,25,3,0
2926,Postgraduate,Married,55951.0,2012-08-23,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,23,8,2012,Middle,Baby Boomer,3,1374,20,2
2874,Postgraduate,Unmarried,35388.0,2013-03-07,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,7,3,2013,Low,Millennial,2,32,4,0
9738,Postgraduate,Married,42386.0,2013-01-13,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,13,1,2013,Middle,Millennial,3,100,6,0
7119,Undergraduate,Unmarried,68627.0,2013-01-12,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,12,1,2013,Middle,Millennial,1,825,11,0
3924,Postgraduate,Unmarried,57912.0,2014-03-17,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,17,3,2014,Middle,Gen X,2,916,23,1
5827,Undergraduate,Unmarried,35246.0,2014-04-16,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,16,4,2014,Low,Baby Boomer,3,62,7,0
5596,Postgraduate,Married,58821.0,2013-10-12,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,12,10,2013,Middle,Baby Boomer,3,728,20,0
10812,Postgraduate,Married,46377.0,2014-03-01,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,1,3,2014,Middle,Gen X,3,90,6,0
1717,Undergraduate,Unmarried,39747.0,2014-04-13,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,13,4,2014,Low,Millennial,2,273,10,0
9491,Undergraduate,Married,23976.0,2013-12-27,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,27,12,2013,Low,Millennial,3,66,7,0
9274,Postgraduate,Married,80950.0,2013-03-28,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,28,3,2013,High,Baby Boomer,2,1213,22,1
6609,Undergraduate,Unmarried,27038.0,2012-09-18,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,18,9,2012,Low,Gen X,1,107,6,1
6963,Undergraduate,Unmarried,77457.0,2014-03-05,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,5,3,2014,Middle,Baby Boomer,1,1157,17,1
4440,Postgraduate,Married,64100.0,2013-09-10,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,10,9,2013,Middle,Baby Boomer,3,546,17,1
1379,Postgraduate,Married,42670.0,2013-04-27,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,27,4,2013,Middle,Millennial,2,241,10,0
10032,Undergraduate,Unmarried,12571.0,2014-01-18,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,18,1,2014,Low,Gen X,2,53,7,0
2826,Undergraduate,Married,22574.0,2013-10-28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,28,10,2013,Low,Gen X,5,37,5,0
2437,Undergraduate,Married,51381.5,2013-06-03,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,3,6,2013,Middle,Millennial,2,1611,23,2
6320,Postgraduate,Unmarried,70893.0,2013-02-06,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,6,2,2013,Middle,Gen X,1,1508,22,0
3050,Undergraduate,Married,54198.0,2013-12-17,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,17,12,2013,Middle,Gen X,4,235,10,0
231,Postgraduate,Married,28839.0,2014-03-11,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,11,3,2014,Low,Baby Boomer,4,32,5,0
